Gene_Ensembl_ID,GSM4282198_sh587,GSM4282199_shE,GSM4282200_shE,GSM4282201_sh587,GSM4282202_shE,GSM4282203_sh587,GSM4282204_sh587
ENSG00000000003,107.0612679187789,134.69830253674422,128.07849676429043,128.29859400871817,101.84835740915706,136.8438180568688,96.04210081185072
ENSG00000000005,2.052620570419151,3.7086140500627254,2.352074595534477,1.521778321740257,1.127081158674437,2.6529685195876276,2.09179755763824
ENSG00000000419,78.94036610403653,78.07892784039824,72.62212928199929,63.67374127881525,60.35851099160043,60.09282181577556,61.79079691843607
ENSG00000000457,20.2354177900488,14.672429372820975,12.812232424122586,21.457074336537623,18.020038760453644,19.886981073187876,16.19261994258091
ENSG00000000460,38.84584429518244,55.84524652084744,51.000573993856264,49.343662082427834,55.85018635690268,38.49889200517859,32.29494646540765
ENSG00000001036,105.40206629102342,84.75803372667626,79.16703250435609,95.80862683956369,62.718751535648074,119.36301773400457,113.2580461783122
ENSG00000001084,47.22737829106064,46.80775014642274,58.217498529222915,57.84025771214427,68.84476912750208,51.619775071046085,44.51465593880514
ENSG00000001167,48.37342477621133,42.14497811260601,51.380412127296616,60.74431800946526,72.13319415516396,49.19302867328376,43.987944323572485
ENSG00000001460,10.417049394877193,12.314038884674291,9.948837264341483,21.96433377711771,15.69957755141804,15.300841694365854,13.875088835557248
ENSG00000001461,17.088066248739434,15.338539663366221,13.455035419175486,25.198112710815757,20.48635753120006,15.917811117525765,15.289685745039222
ENSG00000001497,115.6138536288587,123.68047827150932,131.16102930874865,106.94297156029657,124.588877257706,128.63812472884194,125.53795126487913
ENSG00000001561,13.10256130784225,5.454903190140804,6.486466586442905,22.890082256176367,15.354823314647035,9.748116885926631,7.343864806672383
ENSG00000001617,80.70219876031297,55.93526142497518,67.5819694344254,61.78419986265444,60.88890212509429,84.60707356266278,98.38972972545909
ENSG00000001626,1.4710447421337252,0.8821460604518133,0.9495953336008758,2.6631120630454497,1.5779136221442116,0.185090826947974,0.511662711940289
ENSG00000001629,54.17207788764543,33.70158010542438,38.26138736462606,105.4338747245708,92.75214946973749,49.21359432072242,48.09629492238716
ENSG00000001630,1.1460464851506929,0.864143079626266,2.2352013237066766,3.335230821814063,3.951413944529202,1.398464025829137,1.2791567798507224
ENSG00000001631,26.05117607290306,19.173174579207778,23.81292913491427,37.8669172393034,44.16832164170058,19.126052117957315,20.18057931505669
ENSG00000002016,14.932814649799326,9.595588780016664,12.052556157241883,18.870051189579186,16.336046911610662,11.80468162979301,12.927007928138478
ENSG00000002330,15.480180135244433,12.152012057244367,15.383444404334185,8.040062133194358,5.913861138456458,18.097769746024127,17.54702123889344
ENSG00000002549,70.11409765123418,76.8367221634355,81.4460613049982,61.79688134866893,73.37961331887452,68.97718150927831,80.81261067998093
ENSG00000002746,4.3276083693003775,2.1063487565890235,2.7757402059102523,8.11615104928137,6.019939365155229,4.524442436506032,4.725355633801493
ENSG00000002822,45.65370252040596,29.722921342978445,39.29863765209778,27.265194931179604,23.960419455584795,41.768829947926136,43.88260200052596
ENSG00000002834,264.7538432412302,304.97049518476973,345.55043731786947,267.1481843815021,324.1750607914427,307.0656819066889,312.8967972547791
